latitud,longitud,property_surface_total,property_surface_covered
-34.6269285,-58.4447992,81.0,62.0
-34.573855,-58.42234154,50.0,45.0
-34.6214835,-58.4678834,135.0,95.0
-34.6054815,-58.4313038,43.0,39.0
-34.620077,-58.424616,40.0,40.0
-34.5643107038,-58.4463053635,551.0,440.0
-34.5961696,-58.5132055,87.0,87.0
-34.59393,-58.388543,165.0,146.0
-34.5528008369,-58.463216146,84.0,76.0
-34.5580619,-58.4651658,123.0,93.0
-34.5524746,-58.4393021,575.0,575.0
-34.5842594,-58.4692219,90.0,77.0
-34.5945799755,-58.3967162531,272.0,73.0
-34.6100998,-58.5139836,61.0,52.0
-34.608408,-58.5108562,94.0,55.0
-34.5536306,-58.4835601,37.0,37.0
-34.6028742,-58.4107085,69.0,58.0
-34.5631307,-58.4585576,47.0,41.0
-34.5744895,-58.4589525,458.0,370.0
-34.6462703,-58.5201662,36.0,31.0
-34.5904547,-58.3812433,280.0,280.0
-34.5850357,-58.4225893,157.0,147.0
-34.5504025,-58.4698028,40.0,40.0
-34.5905033,-58.4088623,78.0,67.0
-34.562898,-58.447483,125.0,102.0
-34.599598,-58.4060055,38.0,38.0
-34.599947,-58.484311,41.0,37.0
-34.5902615,-58.4087078,27.0,27.0
-34.6494832,-58.5126629,89.0,85.0
-34.590556,-58.390556,64.0,64.0
-34.6194061,-58.4519993,70.0,67.0
-34.5731967,-58.481289,70.0,62.0
-34.5679253,-58.4767319,39.0,36.0
-34.6097592,-58.3980816,78.0,72.0
-34.6166749,-58.490651,152.0,66.0
-34.6194061,-58.4519993,50.0,46.0
-34.5433986759,-58.4687232971,59.0,39.0
-34.573855,-58.42234154,47.0,40.0
-34.562898,-58.447483,125.0,102.0
-34.5837636,-58.404208,70.0,70.0
-34.5797132,-58.5131743,42.0,38.0
-34.6020444,-58.4327223,75.0,72.0
-34.5791022,-58.438566,73.0,66.0
-34.6167485,-58.4191857,45.0,40.0
-34.575281,-58.4795077,145.0,145.0
-34.5649573,-58.4425121,101.0,91.0
-34.5845107,-58.4264183,49.0,49.0
-34.577848,-58.495,66.0,48.0
-34.6167945,-58.4637446,163.0,107.0
-34.5840257,-58.4438023,52.0,47.0
-34.6075323,-58.4457706,31.0,28.0
-34.613056,-58.360278,127.0,106.0
-34.5975244,-58.3742073,39.0,39.0
-34.6067713,-58.4082989,21.0,21.0
-34.601192269,-58.4803586648,65.0,58.0
-34.573855,-58.42234154,42.0,38.0
-34.5652623,-58.4522904,65.0,65.0
-34.5712835,-58.4771329,42.0,42.0
-34.6276868,-58.3632005,29.0,29.0
-34.5820981,-58.4488594,72.0,55.0
-34.5441114,-58.4630978,61.0,49.0
-34.634925,-58.459003,249.0,249.0
-34.5843628,-58.4773878,144.0,93.0
-34.5791253,-58.412864,47.0,44.0
-34.581055,-58.440946,76.0,72.0
-34.6029581,-58.4373896,128.0,116.0
-34.5589111,-58.4510895,137.0,120.0
-34.6166739,-58.4212216,105.0,76.0
-34.6278001,-58.4332373,45.0,40.0
-34.5610967,-58.4874018,56.0,48.0
-34.596238,-58.505486,256.0,135.0
-34.543058,-58.461882,43.0,39.0
-34.5926827,-58.3761247,79.0,79.0
-34.5629601,-58.450139,163.0,163.0
-34.5943284013,-58.4850311279,95.0,95.0
-34.6162783,-58.4653581,79.0,67.0
-34.5739051,-58.4338779,53.0,44.0
-34.623017,-58.3716743,44.0,37.0
-34.573855,-58.42234154,73.0,64.0
-34.6205256734,-58.4930298069,253.0,218.0
-34.5788977,-58.4948117,72.0,51.0
-34.5681777,-58.4434431,55.0,50.0
-34.624894,-58.5172331,80.0,66.0
-34.5776471,-58.4060644,157.0,157.0
-34.6115181,-58.3738937,38.0,34.0
-34.6187953,-58.4282256,171.0,136.0
-34.6426396,-58.4218779,65.0,58.0
-34.6352079,-58.3606933,33.0,33.0
-34.6130134905,-58.4516559772,63.0,63.0
-34.573683,-58.4703817,537.0,537.0
-34.5894557,-58.3824544,31.0,31.0
-34.541616,-58.4733768,54.0,46.0
-34.6205555,-58.4135461,36.0,33.0
-34.6077624,-58.3897168,25.0,25.0
-34.5724063,-58.4308553,63.0,59.0
-34.6095433,-58.4464535,110.0,102.0
-34.5876975,-58.4048606,30.0,30.0
-34.6290822,-58.4586589,69.0,63.0
-34.6176606,-58.4205584,30.0,30.0
-34.6029697,-58.4243106,35.0,30.0
-34.5788391,-58.4142372,50.0,50.0
-34.6059311,-58.4465446,87.0,87.0
-34.5883129,-58.4394148,35.0,33.0
-34.6393606337,-58.5144495964,35.0,33.0
-34.6336774,-58.4873911,45.0,35.0
-34.5954669,-58.3985077,46.0,40.0
-34.5588654,-58.4748712,47.0,42.0
-34.633376,-58.4794495,36.0,34.0
-34.6236594,-58.3785408,42.0,36.0
-34.6236451,-58.3742305,61.0,58.0
-34.573855,-58.42234154,49.0,40.0
-34.5881546,-58.4018463,148.0,126.0
-34.6020355,-58.3989277,131.0,119.0
-34.6281645,-58.4557552,84.0,80.0
-34.55476263,-58.45024143,297.0,266.0
-34.62966,-58.4051767,466.0,402.0
-34.58839659,-58.37599361,42.0,40.0
-34.567003,-58.487232,95.0,81.0
-34.6096287,-58.5248315,168.0,95.0
-34.6033434,-58.4677268,97.0,56.0
-34.6402733,-58.4779033,115.0,62.0
-34.594789,-58.391991,114.0,104.0
-34.554927,-58.456826,52.0,48.0
-34.5895543987,-58.4069598302,34.0,33.0
-34.6196972,-58.3826822,42.0,38.0
-34.5908939,-58.3979036,60.0,50.0
-34.6049499,-58.4117823,56.0,56.0
-34.6257651,-58.4320933,69.0,59.0
-34.5756224,-58.4647144,375.0,313.0
-34.5983446966,-58.3723646376,76.0,50.0
-34.5930908,-58.4089839,42.0,38.0
-34.5588552,-58.452458,160.0,146.0
-34.5962497,-58.4401805,51.0,49.0
-34.60904966,-58.35568898,42.0,39.0
-34.5864861,-58.4388557,53.0,47.0
-34.6149843,-58.3789755,38.0,35.0
-34.549979,-58.4688859,53.0,53.0
-34.57154052,-58.4878555,36.0,33.0
-34.5903416,-58.4170376,77.0,70.0
-34.5749834,-58.4771047,110.0,87.0
-34.5607913,-58.481988,57.0,37.0
-34.5678500799,-58.4295836,233.0,215.0
-34.5959275,-58.3961739,65.0,56.0
-34.5943156,-58.4949521,165.0,150.0
-34.6100078,-58.4031961,85.0,85.0
-34.6124942,-58.4288145,74.0,59.0
-34.6248475978,-58.4354102612,110.0,100.0
-34.5923536,-58.4003106,38.0,38.0
-34.605996,-58.4276373,45.0,41.0
-34.6058364,-58.5052091,67.0,46.0
-34.6265371163,-58.4566261418,62.0,46.0
-34.6113517,-58.4352802,67.0,60.0
-34.5468049,-58.4682167,40.0,35.0
-34.5742953,-58.4797283,112.0,79.0
-34.5923535,-58.3955611,125.0,109.0
-34.5585269,-58.4556696,42.0,36.0
-34.601551,-58.3851921,45.0,45.0
-34.5906122,-58.4178039,38.0,38.0
-34.610015,-58.441236,51.0,48.0
-34.6408046,-58.4871442,110.0,94.0
-34.5866649,-58.3981859,168.0,168.0
-34.5988843,-58.4174797,44.0,40.0
-34.5573015479,-58.4685730934,71.0,46.0
-34.6307369,-58.4964098,32.0,29.0
-34.5533033,-58.4583452,49.0,45.0
-34.6040609,-58.4940243,85.0,64.0
-34.6331338066,-58.374674937,82.0,73.0
-34.5986,-58.5202,427.0,427.0
-34.5482331,-58.4735836,232.0,198.0
-34.5744843,-58.4826568,66.0,64.0
-34.5965642,-58.411295,43.0,37.0
-34.6110069438,-58.3663987773,330.0,330.0
-34.5789797,-58.4704832,63.0,49.0
-34.6172881,-58.4490081,55.0,47.0
-34.5627452,-58.44094,191.0,191.0
-34.6230466,-58.3940197,31.0,29.0
-34.5990954884,-58.4297376878,55.0,50.0
-34.59881,-58.3957363,43.0,39.0
-34.5834,-58.40034,46.0,32.0
-34.6225035,-58.4602053,110.0,110.0
-34.624894,-58.5172331,80.0,66.0
-34.616024,-58.4398244,128.0,77.0
-34.6255047,-58.4686292,151.0,130.0
-34.6133978,-58.359734,177.0,160.0
-34.6099453,-58.4003605,272.0,234.0
-34.601183,-58.4366426,37.0,34.0
-34.620023,-58.387211,47.0,47.0
-34.6108915,-58.50302,32.0,32.0
-34.550026,-58.4700105,69.0,67.0
-34.5442519,-58.4614599,110.0,95.0
-34.6241512,-58.4260972,112.0,92.0
-34.6031174414,-58.4287905693,40.0,40.0
-34.6044871,-58.4943389,42.0,38.0
-34.5960723,-58.4097339,37.0,35.0
-34.6288735,-58.4494308,90.0,85.0
-34.6130819,-58.5041947,45.0,38.0
-34.5676858,-58.4462836,380.0,380.0
-34.6177397,-58.386425,30.0,30.0
-34.622557,-58.513908,39.0,39.0
-34.6056684,-58.4058977,104.0,98.0
-34.5776376,-58.4953844,96.0,73.0
-34.6205686,-58.3938532,47.0,47.0
-34.6188403,-58.4420574,70.0,67.0
-34.6164462,-58.3794807,40.0,38.0
-34.579721,-58.4144601,99.0,99.0
-34.625297859,-58.4641742706,80.0,72.0
-34.5855438415,-58.3947613152,98.0,85.0
-34.5613612,-58.4637579,122.0,98.0
-34.5711811,-58.4796035,48.0,42.0
-34.6063318,-58.3840348,35.0,35.0
-34.6173215,-58.4608556,115.0,97.0
-34.5960915,-58.4439819,49.0,49.0
-34.63099,-58.4201892,626.0,540.0
-34.6347492,-58.5015984,48.0,42.0
-34.5780019,-58.4128025,112.0,100.0
-34.6536472,-58.4190566,347.0,170.0
-34.5675672,-58.4313026,420.0,400.0
-34.6038757,-58.4369937,50.0,46.0
-34.576501,-58.4295971,35.0,27.0
-34.5774338,-58.424021,57.0,57.0
-34.5642397,-58.4588065,44.0,42.0
-34.6241404,-58.3904245,42.0,42.0
-34.5940697,-58.3977654,31.0,31.0
-34.6251606,-58.4176222,31.0,29.0
-34.6208211,-58.375743,61.0,61.0
-34.5776873,-58.4029327,145.0,125.0
-34.5936091,-58.4073545,102.0,102.0
-34.6283524,-58.4298975,44.0,36.0
-34.5719594,-58.4789977,41.0,35.0
-34.6070596,-58.511329,80.0,64.0
-34.6242486221,-58.5298466693,300.0,280.0
-34.570619,-58.4425109,135.0,105.0
-34.573855,-58.42234154,64.0,55.0
-34.6115181,-58.3738937,38.0,34.0
-34.6243909,-58.4360853,82.0,54.0
-34.6205172,-58.4577367,44.0,39.0
-34.5449209,-58.469458,25.0,23.0
-34.5856634,-58.415008,55.0,50.0
-34.5677919,-58.4977953,90.0,85.0
-34.6386864,-58.48134,55.0,47.0
-34.6413573,-58.4752455,77.0,67.0
-34.6045384,-58.4249555,41.0,35.0
-34.5965262,-58.4451138,165.0,165.0
-34.605975987,-58.4207077697,70.0,67.0
-34.5865274,-58.3982787,48.0,45.0
-34.6121421958,-58.3875918388,94.0,88.0
-34.6161733,-58.3977323,96.0,62.0
-34.6184853,-58.3779928,31.0,26.0
-34.5940534,-58.3816231,172.0,172.0
-34.5838241,-58.4252208,49.0,45.0
-34.5922741,-58.3951682,92.0,81.0
-34.5640223998,-58.4598398209,84.0,75.0
-34.599275,-58.415797,61.0,58.0
-34.5930497,-58.494569,48.0,48.0
-34.629733,-58.450726,84.0,84.0
-34.55205,-58.4509131,453.0,325.0
-34.6207176,-58.4330084,81.0,73.0
-34.583688,-58.469951,51.0,45.0
-34.59096,-58.4043279,41.0,40.0
-34.616619,-58.494919,91.0,47.0
-34.57866697,-58.4141550116,186.0,160.0
-34.5931681,-58.3970292,190.0,190.0
-34.6401812,-58.4242727,53.0,45.0
-34.5554533,-58.4820234,51.0,45.0
-34.5833344,-58.4053114,82.0,70.0
-34.5734581,-58.4827101,77.0,57.0
-34.6237933,-58.4022563,47.0,40.0
-34.6147658,-58.4590611,77.0,77.0
-34.5806183,-58.442037,50.0,43.0
-34.6022493,-58.3985346,93.0,90.0
-34.6405266,-58.3777612,82.0,82.0
-34.6115662,-58.4207707,29.0,29.0
-34.6230659,-58.3728499,155.0,143.0
-34.5808009,-58.5054065,42.0,35.0
-34.5834061,-58.4236873,38.0,36.0
-34.573485,-58.4430767,38.0,35.0
-34.5930588,-58.4067583,122.0,97.0
-34.6240219,-58.3690198656,45.0,40.0
-34.624609,-58.464289,125.0,110.0
-34.6150938,-58.3761329,62.0,60.0
-34.5481120184,-58.4737589442,270.0,230.0
-34.6171463,-58.414225,60.0,55.0
-34.584596,-58.464357,52.0,46.0
-34.5921177478,-58.4114339948,94.0,87.0
-34.5672799172,-58.4348119623,111.0,100.0
-34.62262,-58.425135,55.0,53.0
-34.6088825,-58.3768414,22.0,21.0
-34.5705179,-58.4914578,46.0,43.0
-34.591525,-58.406779,195.0,165.0
-34.5773954,-58.453376,57.0,52.0
-34.6282866,-58.3721636,78.0,58.0
-34.5763541,-58.4962171,45.0,45.0
-34.6022715807,-58.4134692175,83.0,73.0
-34.6100458,-58.3613825,179.0,179.0
-34.5715147049,-58.4343735476,101.0,101.0
-34.5782862,-58.4959796,70.0,58.0
-34.6328795,-58.4238758,83.0,83.0
-34.5967644,-58.500915,73.0,68.0
-34.565457,-58.465499,219.0,127.0
-34.610727,-58.4130194,61.0,56.0
-34.587091551,-58.4058043497,37.0,37.0
-34.5680433,-58.4894839,45.0,42.0
-34.6431007,-58.5010306,47.0,41.0
-34.5792206,-58.4152797,98.0,91.0
-34.6403366,-58.4235789,50.0,35.0
-34.5538375,-58.4403684,38.0,36.0
-34.6375172696,-58.4964554725,67.0,57.0
-34.631314,-58.508535,90.0,80.0
-34.6054507,-58.3885974,87.0,75.0
-34.597404,-58.423818,27.0,27.0
-34.59882967,-58.44272495,34.0,34.0
-34.5681839,-58.4883184,58.0,54.0
-34.6334550884,-58.3768630028,95.0,70.0
-34.5559785,-58.466271,73.0,63.0
-34.5910445,-58.4676626,208.0,153.0
-34.6194061,-58.4519993,40.0,36.0
-34.5525712975,-58.470761776,196.0,114.0
-34.5954974,-58.4026346,90.0,90.0
-34.5999684,-58.4305149,45.0,45.0
-34.6488316,-58.375635,82.0,60.0
-34.6041786,-58.4116849,27.0,27.0
-34.5786504849,-58.4283264534,46.0,42.0
-34.5784446,-58.4609009,52.0,52.0
-34.578459,-58.423219,27.0,27.0
-34.573855,-58.42234154,34.0,32.0
-34.6020093,-58.3915446,31.0,31.0
-34.6172563,-58.3726205,74.0,70.0
-34.581364,-58.474943,60.0,57.0
-34.5978202,-58.3805654,60.0,60.0
-34.624894,-58.5172331,80.0,66.0
-34.5849066,-58.4224961,52.0,40.0
-34.5977266,-58.4101771,28.0,25.0
-34.54972,-58.476547,65.0,60.0
-34.6173878589,-58.506868927,250.0,120.0
-34.6232776,-58.4474972,45.0,42.0
-34.5970729,-58.4082213847,42.0,39.0
-34.5835801,-58.4492978,59.0,55.0
-34.5639716,-58.4510953,68.0,64.0
-34.5987945,-58.3866972,30.0,30.0
-34.6524369,-58.386718,345.0,200.0
-34.6072004,-58.4690493,123.0,106.0
-34.5568479738,-58.4493255615,30.0,25.0
-34.5924007,-58.4325789,45.0,42.0
-34.5846606,-58.4682561,52.0,49.0
-34.5964242,-58.4470945,102.0,97.0
-34.6172446,-58.3861239,65.0,57.0
-34.5953986833,-58.3980123629,80.0,70.0
-34.5550121,-58.4635207,76.0,76.0
-34.5989244,-58.3760355,72.0,69.0
-34.621975,-58.5092264,91.0,34.0
-34.5783131931,-58.433591157,60.0,50.0
-34.623302,-58.374495,42.0,42.0
-34.55476263,-58.45024143,144.0,140.0
-34.615559,-58.384181,43.0,37.0
-34.581534,-58.4220623,128.0,123.0
-34.5873686,-58.3873353,30.0,30.0
-34.6317358,-58.4836777,95.0,88.0
-34.6348172,-58.3593533,73.0,73.0
-34.6296427,-58.4085133,59.0,50.0
-34.58839659,-58.37599361,24.0,25.0
-34.6117997,-58.4966127,40.0,34.0
-34.6175544,-58.4083244,34.0,29.0
-34.5966336,-58.4071354,39.0,39.0
-34.5461003,-58.4794086,47.0,41.0
-34.6214416,-58.4456091,76.0,65.0
-34.5498113,-58.4702409,35.0,32.0
-34.546107,-58.46902,184.0,98.0
-34.59411196,-58.442031411,38.0,34.0
-34.6256826,-58.4479919,42.0,42.0
-34.5975982,-58.4266296,60.0,49.0
-34.5476899,-58.4431707,110.0,100.0
-34.6045224,-58.4232509,35.0,31.0
-34.6076994,-58.4048583,20.0,20.0
-34.5922654,-58.3913947,230.0,215.0
-34.5484018,-58.4571569,96.0,96.0
-34.5688561,-58.4550993,61.0,56.0
-34.5640114,-58.440258,181.0,163.0
-34.6186144355,-58.3817890534,42.0,42.0
-34.6326655,-58.4835146,78.0,72.0
-34.6130375,-58.3609837,170.0,166.0
-34.6324592,-58.3903407,70.0,67.0
-34.5916927,-58.4003575,40.0,40.0
-34.5676510664,-58.4606103208,44.0,38.0
-34.6282465,-58.4844109,84.0,84.0
-34.5894736,-58.3952396,70.0,63.0
-34.6245372,-58.4217862,63.0,57.0
-34.5769553,-58.4398077,50.0,45.0
-34.5741667,-58.4898344,39.0,36.0
-34.581085,-58.4044055,230.0,196.0
-34.5602366,-58.442875,180.0,150.0
-34.6118337,-58.4414587,64.0,60.0
-34.5634021,-58.4639903,50.0,46.0
-34.6165006,-58.4170343,65.0,60.0
-34.5955577925,-58.3872914314,90.0,90.0
-34.6095846,-58.4302826,26.0,23.0
-34.6080385,-58.5170348,62.0,54.0
-34.5802896,-58.4347474,84.0,73.0
-34.582506,-58.448272,73.0,68.0
-34.6433967076,-58.46838,70.0,60.0
-34.586843,-58.4082601,105.0,81.0
-34.5969558,-58.3999603,105.0,90.0
-34.6372661007,-58.5058461823,67.0,67.0
-34.6382021,-58.4279362,173.0,95.0
-34.626887,-58.509901,105.0,105.0
-34.6259246875,-58.486597538,77.0,77.0
-34.5435686,-58.4619563,42.0,38.0
-34.6206094,-58.4696212,162.0,120.0
-34.5851694,-58.4360083,46.0,42.0
-34.6413271,-58.3741756,114.0,98.0
-34.554086,-58.461889,55.0,50.0
-34.5999595,-58.3754815,40.0,40.0
-34.6198232,-58.4007941,58.0,58.0
-34.622211,-58.509545,42.0,40.0
-34.6039349,-58.5232785,249.0,159.0
-34.5744327,-58.5013558,195.0,125.0
-34.581552,-58.408093,112.0,102.0
-34.6176418,-58.4619067,49.0,44.0
-34.6274347,-58.4084538,91.0,82.0
-34.6263329,-58.4386767,103.0,75.0
-34.60366599,-58.38051517,34.0,34.0
-34.624222,-58.406601,75.0,75.0
-34.5654646,-58.4564119,39.0,39.0
-34.597517,-58.389843,38.0,38.0
-34.6218369739,-58.5072183609,272.0,186.0
-34.6125335,-58.4405208,41.0,38.0
-34.5936314,-58.4359692,51.0,51.0
-34.54457,-58.4620939,32.0,28.0
-34.608684,-58.483755,110.0,97.0
-34.5899905,-58.4970828,83.0,72.0
-34.592025,-58.398685,38.0,35.0
-34.6480971,-58.5025657,44.0,31.0
-34.5938175,-58.4411688,30.0,30.0
-34.6115907,-58.4421284,49.0,46.0
-34.6231189,-58.5275829,260.0,260.0
-34.5841061,-58.5081546,76.0,65.0
-34.5958230973,-58.4405898093,42.0,42.0
-34.6293907,-58.448738,112.0,106.0
-34.557015,-58.4508932,58.0,58.0
-34.5502807,-58.4752909,188.0,145.0
-34.597229,-58.4077311,38.0,36.0
-34.5528279,-58.4528099,30.0,30.0
-34.5878297,-58.4017545,117.0,100.0
-34.6388806584,-58.4794251293,48.0,44.0
-34.578456,-58.413762,241.0,241.0
-34.5957206,-58.3833673,27.0,23.0
-34.6148694,-58.4306975,73.0,73.0
-34.581775,-58.513522,196.0,136.0
-34.573855,-58.42234154,235.0,157.0
-34.5909761,-58.5083292,35.0,32.0
-34.5722186,-58.4314934,163.0,140.0
-34.5500085,-58.4699944,69.0,67.0
-34.5922738,-58.5193697,62.0,38.0
-34.6290077,-58.4585126,38.0,30.0
-34.615369,-58.384972,67.0,51.0
-34.5986529,-58.4883814,65.0,48.0
-34.5695388,-58.4501166,59.0,52.0
-34.6128568,-58.4532457,67.0,67.0
-34.5586276,-58.468857,174.0,150.0
-34.58577819,-58.39492934,36.0,30.0
-34.5629324,-58.4536113,36.0,32.0
-34.5895037,-58.4349873,91.0,76.0
-34.5823429,-58.4322374,78.0,78.0
-34.5926126,-58.4000093,102.0,63.0
-34.585817,-58.4012736,162.0,134.0
-34.5979963,-58.4021902,46.0,46.0
-34.6231789669,-58.359375,45.0,45.0
-34.5841965,-58.4721674,32.0,27.0
-34.5795313,-58.4143072,100.0,100.0
-34.5897717602,-58.3857729568,405.0,405.0
-34.6864928132,-58.4658372402,59.0,58.0
-34.6391485,-58.4051363,35.0,35.0
-34.6286038,-58.4476106,64.0,64.0
-34.6218334423,-58.4393531084,80.0,50.0
-34.6056046,-58.4962758,55.0,50.0
-34.5427683,-58.4685296,47.0,43.0
-34.5807667,-58.4957238,50.0,45.0
-34.6390902544,-58.4690501339,75.0,70.0
-34.621977,-58.378359,37.0,34.0
-34.6236958,-58.4115036,88.0,88.0
-34.5797254007,-58.4003330307,400.0,390.0
-34.61682542,-58.44360306,67.0,61.0
-34.5834133,-58.4337826,160.0,142.0
-34.5799053,-58.4099928,270.0,270.0
-34.6173329,-58.4157446,113.0,78.0
-34.542921,-58.461835,64.0,58.0
-34.5638837,-58.4836127,350.0,216.0
-34.6359593,-58.4296183,140.0,78.0
-34.6168899,-58.3732499,153.0,153.0
-34.6380054,-58.370163,75.0,63.0
-34.6385573,-58.4195832,48.0,48.0
-34.5866488,-58.4105356,97.0,84.0
-34.635767923,-58.4704613686,220.0,200.0
-34.620748,-58.4120041,59.0,55.0
-34.567537,-58.4368811,100.0,100.0
-34.609118,-58.427535,48.0,41.0
-34.62504411,-58.38438812,15.0,15.0
-34.5851301,-58.4054521,95.0,50.0
-34.5786478,-58.4892139,41.0,41.0
-34.5914529,-58.418837,63.0,55.0
-34.5976786,-58.4430195,54.0,48.0
-34.573855,-58.42234154,137.0,67.0
-34.6089327,-58.4565965,63.0,55.0
-34.5960517,-58.4277245,89.0,76.0
-34.6223238,-58.42761,57.0,51.0
-34.6233296,-58.4634384,74.0,57.0
-34.5766584,-58.4319481,42.0,38.0
-34.5629191,-58.4536225,79.0,66.0
-34.6030547,-58.4668563,71.0,64.0
-34.5443995,-58.4656298,70.0,57.0
-34.554356,-58.458076,60.0,50.0
-34.5533852,-58.478677,30.0,27.0
-34.5904725,-58.3932914,200.0,200.0
-34.5662574498,-58.4374213477,214.0,167.0
-34.5431844,-58.4809804,40.0,38.0
-34.6056342279,-58.3955311775,37.0,37.0
-34.5911298,-58.42496,34.0,34.0
-34.6006684,-58.4060163,87.0,85.0
-34.6221933,-58.4147903,26.0,26.0
-34.6168957,-58.4309848,151.0,151.0
-34.6183915,-58.4051041,67.0,59.0
-34.5882556,-58.4082031,301.0,130.0
-34.6117413,-58.4916114,235.0,187.0
-34.554053,-58.4366365,42.0,35.0
-34.6086417534,-58.4273422143,160.0,160.0
-34.5819099,-58.4493808,56.0,52.0
-34.6052939,-58.4241797,40.0,35.0
-34.6358362,-58.3873384,198.0,170.0
-34.569319,-58.497866,79.0,52.0
-34.597435,-58.4531248,127.0,109.0
-34.6079068,-58.3891417,37.0,37.0
-34.5836853,-58.4246242,91.0,82.0
-34.557254,-58.445597,58.0,55.0
-34.580186,-58.428451,42.0,36.0
-34.55476263,-58.45024143,52.0,50.0
-34.5740189,-58.4217738,71.0,67.0
-34.5744295187,-58.443274498,47.0,41.0
-34.5743277,-58.4922516,27.0,27.0
-34.5938,-58.402277,121.0,114.0
-34.6108494,-58.3619581,82.0,74.0
-34.603549,-58.4180854,26.0,22.0
-34.55476263,-58.45024143,197.0,197.0
-34.6138689,-58.3989376,38.0,38.0
-34.5832096,-58.4040507,60.0,55.0
-34.5489941,-58.4558853,52.0,50.0
-34.5664079,-58.4358345,110.0,93.0
-34.6023233,-58.429349,36.0,36.0
-34.55476263,-58.45024143,220.0,205.0
-34.5762585,-58.4242497,63.0,54.0
-34.582692,-58.4519133,61.0,59.0
-34.5575585,-58.4475005,65.0,63.0
-34.5629588,-58.4676322,83.0,63.0
-34.5849447,-58.399825,38.0,33.0
-34.6030857,-58.4132198,38.0,38.0
-34.5636089,-58.4428415,38.0,36.0
-34.626611,-58.4716105,76.0,76.0
-34.5945917,-58.4081509,20.0,20.0
-34.633871,-58.4615887,73.0,63.0
-34.5722889,-58.4427017,45.0,41.0
-34.5761125955,-58.4065842841,146.0,138.0
-34.5718584213,-58.4423595691,77.0,66.0
-34.6281872,-58.518487,178.0,104.0
-34.5646144,-58.4565548,50.0,44.0
-34.6038086,-58.4615117,232.0,189.0
-34.605684,-58.4246232,100.0,82.0
-34.6027611,-58.4048272,62.0,60.0
-34.58839659,-58.37599361,350.0,260.0
-34.5850153,-58.4045178,179.0,161.0
-34.5926101,-58.4453283,44.0,44.0
-34.5615218495,-58.4460551841,603.0,377.0
-34.5557663,-58.4714968,59.0,55.0
-34.6343976,-58.4604236,230.0,126.0
-34.5983645,-58.4343017,46.0,42.0
-34.5374665,-58.4681822,484.0,310.0
-34.605265,-58.426768,43.0,34.0
-34.5870736,-58.4247385,103.0,82.0
-34.616398,-58.480525,48.0,43.0
-34.6487091,-58.5002149,36.0,34.0
-34.5599981,-58.4640882,112.0,97.0
-34.6149768,-58.3626479,100.0,90.0
-34.5791632,-58.4557246,30.0,25.0
-34.5994224789,-58.4949582551,198.0,94.0
-34.5916158,-58.3800368,280.0,240.0
-34.5609302,-58.4838238,197.0,77.0
-34.655394,-58.50108,240.0,135.0
-34.5817116,-58.433053,65.0,55.0
-34.6037132,-58.4173094,54.0,52.0
-34.5609834,-58.4668579,51.0,45.0
-34.558421,-58.44353,49.0,45.0
-34.6259698,-58.445949,79.0,53.0
-34.6109071,-58.3752712,244.0,244.0
-34.5834061,-58.4236873,35.0,31.0
-34.6228829,-58.4395311,77.0,66.0
-34.5990954884,-58.4297376878,55.0,50.0
-34.5639326,-58.4651224,56.0,45.0
-34.609519,-58.4158139,55.0,55.0
-34.6222869,-58.4078231,63.0,57.0
-34.6269352,-58.3783467,134.0,84.0
-34.6032698,-58.3980434,42.0,38.0
-34.5748679,-58.4377208,79.0,75.0
-34.6032218,-58.3980111,56.0,48.0
-34.60305,-58.43784,64.0,61.0
-34.5574152,-58.453715,85.0,80.0
-34.6347535,-58.4801419,55.0,51.0
-34.6071838,-58.5143355,43.0,39.0
-34.569369,-58.4314493,113.0,113.0
-34.6132072,-58.4277995,51.0,45.0
-34.584143,-58.4064934,87.0,78.0
-34.623674,-58.4400993,52.0,43.0
-34.5805608,-58.4253374,32.0,32.0
-34.6207573,-58.4240387,112.0,79.0
-34.614956,-58.4065327,55.0,55.0
-34.5869044,-58.408013,55.0,52.0
-34.5922049,-58.4354163,75.0,64.0
-34.608142,-58.4144908,77.0,73.0
-34.5999773,-58.4369542,50.0,45.0
-34.5982339946,-58.4878352931,74.0,67.0
-34.5893615,-58.4359601,81.0,75.0
-34.5792979,-58.4348134,39.0,28.0
-34.6010457,-58.434399,88.0,64.0
-34.6411511,-58.4365925,140.0,120.0
-34.6152532,-58.3991542,42.0,35.0
-34.591374,-58.383916,383.0,351.0
-34.6286733,-58.5256635,26.0,24.0
-34.6150005,-58.4367241,72.0,69.0
-34.6296419,-58.4415407,41.0,35.0
-34.5987437,-58.5034328,115.0,105.0
-34.6116456,-58.4012418,28.0,28.0
-34.6222186,-58.3844274,37.0,37.0
-34.5922594,-58.416405,52.0,46.0
-34.5870378,-58.4133008,106.0,91.0
-34.585225661,-58.4065724839,95.0,87.0
-34.6184972,-58.380279,230.0,190.0
-34.5941438,-58.4210544,31.0,24.0
-34.5627827285,-58.4409093702,191.0,191.0
-34.6032307,-58.4330739,85.0,77.0
-34.5829857,-58.4480188,42.0,38.0
-34.5664695,-58.4692036,65.0,62.0
-34.5809186,-58.4307165,97.0,97.0
-34.6159435,-58.3610148,55.0,47.0
-34.5824785,-58.4516712,48.0,42.0
